hrsinchphenoage	lin2016blood_99cpgs	yingdamage	yingadaptage	hannum2013blood	yingcausage	horvath2018	vidal-bralo2016blood	lin2016blood_3cpgs	zhangenclock2019	phenoage2018	dec2023encen40	horvath2018	horvath2013_shrunken	horvath2013	han2020blood	prob100
0.3356573632792146	-0.10987280064744209	-1.1592044705443447	-4.7552057514466615	0.37091711815602213	0.42950174729229207	0.6824159991514389	0.265649447409103	-0.14085627506305887	-0.32456278141622574	0.3978703967971807	0.05830958177883616	0.6824159991514389	0.2631038723587198	0.7894081653760109	-11.12747429692095	0.0
0.39143197574075617	-0.07795116016775694	-1.0162791580315793	-4.536866542048305	0.37896197337186865	0.4334186132817137	0.6783355546307301	0.24337203385355655	-0.1588218978009499	-0.3429640105767253	0.41779400723081483	0.056273307771071535	0.6844282137084294	0.2517962821732266	0.779608726766899	-11.13141972456962	5.0
0.45132163546411774	-0.047402570419774026	-0.8273945943941963	-4.293870889197995	0.37814123361305374	0.4332084493572329	0.6865486316343083	0.22572375288941593	-0.12229784746254846	-0.36477093465041865	0.45402398006417677	0.06554978463162076	0.6815072711785901	0.23305589941901395	0.7713553401943088	-11.138443033030219	10.0
0.4926967218581375	-0.03635595142124326	-0.7037047614573841	-4.0672095038406155	0.3741093814312416	0.42509783144314983	0.6756459617634434	0.218730237747221	-0.15467984024278736	-0.3931793328241948	0.4386376283530651	0.056561499580703445	0.6778584347472648	0.2282811688589026	0.7631635102047414	-11.14094396815842	15.000000000000002
0.5310467311911202	0.0014174598707387132	-0.5992100002446552	-3.863779952153826	0.3862455801951752	0.4226463371565058	0.6791556027212095	0.2044894024362809	-0.21290059080136192	-0.40670873818782605	0.4965167186315773	0.046094324187060054	0.6803767600254691	0.23301443436942915	0.7381775747571347	-11.142971524726516	20.0
0.5542277999139579	0.030667682824699005	-0.5329016890544143	-3.6829064111461465	0.3622974432287893	0.38405028583108325	0.6490973821120325	0.1913113541714545	-0.20471031340427248	-0.44014890239102344	0.5122253575370947	0.0349845573027715	0.6553143584401215	0.18633554729116575	0.7257139323861834	-11.156092007824347	25.0
0.5741043729750351	0.0433425858497809	-0.41460754769524244	-3.420785036404273	0.3665072069118378	0.3611236958900904	0.6342959692939418	0.1968132858819306	-0.24191891198501336	-0.46545209167830226	0.48068348990259935	0.026302350264046592	0.6332377049845528	0.17271402489440324	0.7100620935951435	-11.153640496685314	30.000000000000004
0.5900892860374738	0.0384719910722352	-0.35833458722826306	-3.387014842005496	0.3266218559168106	0.3373065931465412	0.6076583983622341	0.17417837398478153	-0.2546722766455016	-0.4792356595429994	0.491959608552746	-0.010632183738777723	0.6176539590376373	0.12517701016026184	0.6920729193494326	-11.164226603167087	35.0
0.5724599849331942	0.011572855584122577	-0.24452486145338814	-3.2468086048586935	0.3259315724510038	0.3301685026289777	0.59035784952522	0.14539638411329303	-0.19955429163152028	-0.5083942326216417	0.4921363884408936	-0.02119749766674328	0.5914100452393768	0.1230123350237109	0.6661614553318402	-11.163188037218312	40.0
0.5848432316805807	0.05814761028875015	-0.16902397509608824	-3.0710499932246877	0.2642533978565478	0.31587405206405794	0.5669390279888302	0.13804980934627886	-0.2763918063144659	-0.5479548654216213	0.4619552816553526	-0.06768061638771972	0.5796566128657179	0.1227600768811905	0.6109020909042242	-11.16766659555274	45.0
0.5618543736533049	-0.06954979931020566	-0.12657343437997737	-2.939029512547911	0.2569043631909216	0.26557129486417896	0.5217995153150806	0.11069596414792382	-0.29934484875754075	-0.5467648046412674	0.40725837027989387	-0.07029001453320016	0.5179736277411049	0.06469122626854173	0.5789104501917341	-11.172060765384707	50.0
0.551727738451091	-0.10379167425069147	-0.12829107936123685	-2.7798032169005658	0.20781992833026586	0.24635285617161995	0.47418507135960786	0.10290285682453715	-0.2706346357583205	-0.5901095898125852	0.44477695760616087	-0.17777925935781003	0.4745834122609516	0.03601591646408997	0.524817436923295	-11.18222753076739	55.00000000000001
0.5029431650440743	-0.03558088743651999	-0.15418398123764665	-2.700797796174191	0.13837880519565293	0.1693498836224775	0.4423461803898394	0.10192038754769683	-0.3630229423848599	-0.5999721567405607	0.4110137950671233	-0.19539511676359722	0.43982499243449324	-0.024302390741212765	0.47475066568891267	-11.196696980643198	60.00000000000001
0.4801849206207628	-0.13546139732508244	-0.08038853338746477	-2.44835256067095	0.09142126850122734	0.12728518776767905	0.38358532698256087	0.07367183238282216	-0.33965437646369967	-0.632329199454331	0.3537065082822327	-0.2373261819944783	0.3613472278941099	-0.06095908287401808	0.417459504179981	-11.188672694877994	65.0
0.4279789072588007	-0.08879194994653905	-0.13379446632834746	-2.3865113460394647	0.08917594869347878	0.0643234190459856	0.3352406142315373	0.05841356106712203	-0.3609194858102016	-0.6751960825110883	0.3314162655552163	-0.2759292205053252	0.3214758043699043	-0.11083259714076132	0.3917240711723132	-11.192184777425629	70.0
0.3992281313407078	-0.13405188544702917	-0.19253594103404037	-2.471349541448556	0.0055644861767517595	0.07152822094708067	0.2805532993225389	0.06802690504653297	-0.3391129625973479	-0.7037034083137188	0.2778805121995297	-0.40851078631753834	0.22248173235004898	-0.12302005751655787	0.3532952063481344	-11.174961344674411	75.0
0.31553020038767143	-0.2237506214167595	-0.21541820255653166	-2.380859067166677	-0.042473959600697775	-0.024637855159110433	0.20129018588680014	0.05390974859338904	-0.44846427108885045	-0.7049622157483875	0.2150981864304503	-0.4803413549060649	0.19336940285466486	-0.1357465666890476	0.2998856644794713	-11.202673758235722	80.0
0.22992807208606447	-0.18586693707868807	-0.2765764298758986	-2.2031940200192084	-0.13223380211288416	-0.03556764269432855	0.128013578448821	-0.007199375405161579	-0.3796144248396758	-0.7517762152563785	0.20092925488326707	-0.5067102170237847	0.11872007218845992	-0.26608967290804064	0.21478112964625962	-11.19443768481987	85.00000000000001
0.1914368417807253	-0.19479490121507137	-0.2780546762254854	-2.341227005230882	-0.15641078556818577	-0.09737116544059554	0.005037990463354403	-0.01612728860419743	-0.5807938182405268	-0.8210059726634873	0.1384067158912461	-0.5805795601895207	0.07103208882314871	-0.26265736035390663	0.11868420132616175	-11.213420904435115	90.0
